eventID,year,month,day,longitude,latitude,magnitude,sigmaMagnitude
33486,2013,5,1,1.425,42.365,1.5788,0.2
33487,2013,5,1,-1.2311,42.8312,1.5788,0.2
33488,2013,5,1,-5.9635,40.4765,2.5,0.2
33489,2013,5,1,7.2707,43.8844,1.446,0.2
33490,2013,5,1,1.4382,46.4487,1.5124,0.2
33491,2013,5,2,-0.5671,43.1416,2.1764,0.2
33492,2013,5,2,0.0256,42.8981,1.446,0.2
33493,2013,5,3,6.8304,44.6475,2.1764,0.2
33494,2013,5,3,0.4947,42.5502,2.3092,0.2
33495,2013,5,3,7.389,44.5842,1.5124,0.2
33496,2013,5,4,6.9517,45.6131,1.3132,0.2
33497,2013,5,4,6.5153,45.2535,1.5124,0.2
33498,2013,5,4,8.1432,49.1536,1.9108,0.2
33499,2013,5,5,1.5689,42.2892,1.5788,0.2
33500,2013,5,5,-1.6512,49.7205,1.6452,0.2
33501,2013,5,5,-4.6361,50.3857,2.11,0.2
33502,2013,5,5,2.6175,41.567,1.3796,0.2
33503,2013,5,5,7.6515,45.5154,1.5788,0.2
33504,2013,5,6,8.7776,44.8649,2.2428,0.2
33505,2013,5,6,6.6581,44.8816,2.3092,0.2
33506,2013,5,6,5.327,46.2109,2.3092,0.2
33507,2013,5,6,-0.8742,42.8374,1.3132,0.2
33508,2013,5,6,2.3689,43.3535,1.6452,0.2
33509,2013,5,6,6.7347,44.0034,1.3796,0.2
33510,2013,5,6,7.8901,44.0127,1.446,0.2
33511,2013,5,6,-0.3383,42.7152,1.3132,0.2
33512,2013,5,6,5.7984,43.8202,1.778,0.2
33513,2013,5,7,8.0201,44.9382,1.9108,0.2
33514,2013,5,8,9.3775,42.0406,1.778,0.2
33515,2013,5,8,4.2494,41.7788,1.6452,0.2
33516,2013,5,9,6.4844,44.4732,1.5124,0.2
33517,2013,5,9,1.0382,46.2342,2.3756,0.2
33518,2013,5,9,9.3804,41.0072,2.1764,0.2
33519,2013,5,9,9.493,48.0159,1.9772,0.2
33520,2013,5,9,-0.8136,42.8578,1.5124,0.2
33521,2013,5,10,6.9212,45.6254,1.8444,0.2
33522,2013,5,10,6.5452,45.2611,1.778,0.2
33523,2013,5,10,1.3846,46.6409,2.0436,0.2
33524,2013,5,10,6.6158,43.359,1.3796,0.2
33525,2013,5,10,0.9879,42.5428,1.446,0.2
33526,2013,5,11,5.9263,45.0546,2.11,0.2
33527,2013,5,11,7.998,47.8293,1.6452,0.2
33528,2013,5,11,6.5264,46.7865,1.9108,0.2
33529,2013,5,12,5.5873,47.7994,1.3796,0.2
33530,2013,5,12,8.4611,50.0385,2.0436,0.2
33531,2013,5,12,8.5994,44.1339,2.3092,0.2
33532,2013,5,12,1.7051,46.2653,2.0436,0.2
33533,2013,5,12,7.7844,48.2089,1.8444,0.2
33534,2013,5,12,-2.7375,42.8079,1.6452,0.2
33535,2013,5,13,0.9134,42.6038,1.8444,0.2
33536,2013,5,13,7.4331,43.9795,1.446,0.2
33537,2013,5,13,8.1754,47.9849,1.5788,0.2
33538,2013,5,14,0.1338,40.1064,1.6452,0.2
33539,2013,5,14,0.0622,40.6822,1.9772,0.2
33540,2013,5,14,6.6654,45.492,1.1804,0.2
33541,2013,5,14,6.5989,47.4455,1.5124,0.2
33542,2013,5,14,-0.366,42.7112,1.5124,0.2
33543,2013,5,15,10.8972,44.8481,2.0436,0.2
33544,2013,5,15,7.2812,44.4602,1.8444,0.2
33545,2013,5,15,1.1955,42.9906,1.7116,0.2
33546,2013,5,16,8.0912,49.1867,1.9108,0.2
33547,2013,5,16,7.1657,45.7914,1.7116,0.2
33548,2013,5,16,6.559,43.8046,1.3132,0.2
33549,2013,5,17,8.0037,48.0234,1.5124,0.2
33550,2013,5,17,7.3614,45.1049,1.7116,0.2
33551,2013,5,17,0.6649,46.1963,1.9772,0.2
33552,2013,5,18,6.4121,50.9529,2.11,0.2
33553,2013,5,18,0.6484,46.4317,1.778,0.2
33554,2013,5,18,2.1593,46.4838,1.6452,0.2
33555,2013,5,18,6.649,44.8743,1.5124,0.2
33556,2013,5,18,-0.0909,42.9945,3.2,0.2
33557,2013,5,19,6.7276,44.0705,1.9772,0.2
33558,2013,5,19,-0.6993,43.2283,1.1804,0.2
33559,2013,5,19,6.5608,45.3725,1.7116,0.2
33560,2013,5,19,9.0141,48.3184,1.7116,0.2
33561,2013,5,19,7.6126,47.5542,1.5124,0.2
33562,2013,5,19,0.064,40.7325,2.1764,0.2
33563,2013,5,19,6.8923,46.0296,1.5124,0.2
33564,2013,5,20,-2.9172,48.4566,1.3796,0.2
33565,2013,5,20,9.4648,48.6767,1.5788,0.2
33566,2013,5,20,-0.5578,43.4915,1.3796,0.2
33567,2013,5,20,7.3519,46.3087,1.6452,0.2
33568,2013,5,20,6.9689,49.4092,1.9108,0.2
33569,2013,5,20,7.6528,47.8883,1.8444,0.2
33570,2013,5,20,2.5886,46.3983,1.446,0.2
33571,2013,5,21,7.4368,43.9589,1.778,0.2
33572,2013,5,21,6.7582,44.7861,1.7116,0.2
33573,2013,5,21,-3.3638,47.4153,2.11,0.2
33574,2013,5,22,5.5689,47.4784,2.1764,0.2
33575,2013,5,22,-0.8718,43.0035,2.0436,0.2
33576,2013,5,22,7.219,44.5759,1.9772,0.2
33577,2013,5,23,7.7704,48.3857,1.8444,0.2
33578,2013,5,24,7.4607,47.6821,1.5788,0.2
33579,2013,5,24,5.9208,44.7355,1.5124,0.2
33580,2013,5,24,6.9948,45.2492,1.446,0.2
33581,2013,5,24,6.6406,44.7594,1.9108,0.2
33582,2013,5,24,7.6491,46.2333,1.9772,0.2
33583,2013,5,25,5.9442,51.1492,1.778,0.2
33584,2013,5,25,2.3649,42.147,1.778,0.2
33585,2013,5,25,10.5647,45.942,2.0436,0.2
33586,2013,5,25,10.9482,43.2332,2.3756,0.2
33587,2013,5,25,6.8245,45.6591,1.2468,0.2
33588,2013,5,25,7.6235,49.7893,1.9108,0.2
33589,2013,5,26,7.1584,50.5004,1.9772,0.2
33590,2013,5,26,6.8463,49.118,1.9772,0.2
33591,2013,5,26,8.4191,44.0081,1.5124,0.2
33592,2013,5,26,7.3637,45.0737,1.5124,0.2
33593,2013,5,26,-1.5777,49.7261,1.446,0.2
33594,2013,5,26,7.3029,44.3097,1.5788,0.2
33595,2013,5,28,-1.0739,43.1897,1.5124,0.2
33596,2013,5,28,3.5838,41.8132,1.5788,0.2
33597,2013,5,28,1.8408,42.3759,2.5,0.2
33598,2013,5,28,5.651,50.5054,1.6452,0.2
33599,2013,5,28,6.4413,50.9667,2.11,0.2
33600,2013,5,28,6.9665,46.2123,1.446,0.2
33601,2013,5,28,8.1919,44.1367,1.5124,0.2
33602,2013,5,28,-1.1375,42.6999,1.446,0.2
33603,2013,5,28,6.892,46.0227,1.3796,0.2
33604,2013,5,29,-4.7163,52.9072,3.6,0.2
33605,2013,5,29,8.1307,49.1772,1.8444,0.2
33606,2013,5,29,7.5738,45.8289,1.8444,0.2
33607,2013,5,29,2.3419,42.6093,1.1804,0.2
33608,2013,5,29,6.5015,43.8101,1.7116,0.2
33609,2013,5,29,10.9965,47.4383,2.1764,0.2
33610,2013,5,30,10.9259,44.8896,2.2428,0.2
33611,2013,5,30,7.1984,42.2379,2.0436,0.2
33612,2013,5,30,7.3687,48.0513,2.442,0.2
33613,2013,5,30,0.3599,45.691,1.778,0.2
33614,2013,5,30,7.2551,44.7966,1.6452,0.2
33615,2013,5,30,8.7063,44.0103,1.8444,0.2
33616,2013,5,30,6.8921,46.0214,1.6452,0.2
33617,2013,5,31,6.7871,43.5998,1.2468,0.2
33618,2013,5,31,7.1406,45.8005,1.2468,0.2
33619,2013,5,31,7.3042,44.3619,1.7116,0.2
33620,2013,5,31,-0.6576,48.9646,2.1764,0.2
33621,2013,5,31,3.6978,45.5486,2.3092,0.2
33622,2013,5,31,5.9597,43.8542,1.5788,0.2
33623,2013,6,1,6.5098,45.0407,1.5124,0.2
33624,2013,6,1,2.9232,45.1359,2.5,0.2
33625,2013,6,1,6.2709,44.2528,3,0.2
33626,2013,6,1,-0.4814,42.6816,1.6452,0.2
33627,2013,6,1,4.4635,43.0409,1.9772,0.2
33628,2013,6,2,-0.9761,42.9466,1.2468,0.2
33629,2013,6,2,7.7674,47.4805,1.3796,0.2
33630,2013,6,2,2.8682,45.5266,2.5,0.2
33631,2013,6,2,-0.4467,47.1855,1.5788,0.2
33632,2013,6,2,-2.7487,48.2494,1.3796,0.2
33633,2013,6,3,7.8485,50.1403,2.11,0.2
33634,2013,6,3,6.4494,49.3066,2.0436,0.2
33635,2013,6,3,-2.0064,47.0034,1.9108,0.2
33636,2013,6,3,8.6907,50.1209,2.0436,0.2
33637,2013,6,4,-0.6326,43.4828,1.9108,0.2
33638,2013,6,4,7.2642,44.9791,1.9108,0.2
33639,2013,6,6,6.904,45.0069,1.5124,0.2
33640,2013,6,6,6.8615,44.0938,1.5124,0.2
33641,2013,6,6,2.1637,43.0026,1.2468,0.2
33642,2013,6,7,-0.5975,43.1155,3.2,0.2
33643,2013,6,7,7.5398,43.9843,1.446,0.2
33644,2013,6,7,8.2667,49.9122,2.11,0.2
33645,2013,6,7,6.05,45.3541,1.6452,0.2
33646,2013,6,7,0.6038,42.5324,1.5124,0.2
33647,2013,6,8,7.8861,47.7788,2.11,0.2
33648,2013,6,8,-1.1009,42.95,1.6452,0.2
33649,2013,6,8,-0.7312,40.0981,2.11,0.2
33650,2013,6,8,-3.082,40.4143,1.9108,0.2
33651,2013,6,8,6.7113,44.495,1.8444,0.2
33652,2013,6,8,3.296,44.9764,1.7116,0.2
33653,2013,6,9,7.4016,45.2543,1.3132,0.2
33654,2013,6,9,3.0184,42.7382,1.6452,0.2
33655,2013,6,9,6.2381,48.5413,1.446,0.2
33656,2013,6,9,-0.511,42.7545,1.3132,0.2
33657,2013,6,10,6.7317,44.806,1.446,0.2
33658,2013,6,10,6.8598,46.0347,1.5788,0.2
33659,2013,6,11,-1.3478,43.0115,1.3132,0.2
33660,2013,6,11,7.6255,44.8377,1.9108,0.2
33661,2013,6,11,1.0594,42.4876,1.5124,0.2
33662,2013,6,11,10.1018,44.6414,1.9108,0.2
33663,2013,6,11,1.4919,42.8324,1.7116,0.2
33664,2013,6,13,7.2809,44.4176,1.5124,0.2
33665,2013,6,13,7.9927,44.174,2.11,0.2
33666,2013,6,13,7.4561,43.9814,2.0436,0.2
33667,2013,6,14,-0.6923,42.7668,1.5788,0.2
33668,2013,6,14,1.5664,46.5315,2.0436,0.2
33669,2013,6,14,0.0265,40.7183,1.9108,0.2
33670,2013,6,15,6.7246,44.4771,2.0436,0.2
33671,2013,6,15,1.8492,42.355,1.778,0.2
33672,2013,6,15,3.0478,45.854,1.6452,0.2
33673,2013,6,16,1.4396,42.4095,1.778,0.2
33674,2013,6,16,6.5012,45.2401,1.446,0.2
33675,2013,6,16,6.2914,50.7043,1.9772,0.2
33676,2013,6,16,7.9036,50.076,1.7116,0.2
33677,2013,6,17,-0.281,42.7,1.5124,0.2
33678,2013,6,17,7.2624,44.5605,1.9108,0.2
33679,2013,6,17,5.7306,43.7944,1.5124,0.2
33680,2013,6,17,8.4107,46.8872,1.9108,0.2
33681,2013,6,18,3.007,44.8588,1.9108,0.2
33682,2013,6,18,-1.3296,45.9926,2.6,0.2
33683,2013,6,18,7.22,46.2741,2.2428,0.2
33684,2013,6,18,5.9196,44.6081,1.7116,0.2
33685,2013,6,19,10.9539,44.4921,2.3756,0.2
33686,2013,6,19,-0.4124,46.7902,2.5,0.2
33687,2013,6,20,-2.1831,41.4883,1.9108,0.2
33688,2013,6,20,-1.7054,42.7227,2.0436,0.2
33689,2013,6,20,0.709,42.6761,2.0436,0.2
33690,2013,6,20,0.739,42.9454,1.5124,0.2
33691,2013,6,20,-1.6269,43.375,1.9108,0.2
33692,2013,6,21,0.7174,43.4482,1.5788,0.2
33693,2013,6,21,6.5332,45.0486,1.9772,0.2
33694,2013,6,21,10.161,44.1586,4.7,0.2
33695,2013,6,21,6.8345,43.93,1.5788,0.2
33696,2013,6,22,-0.6857,43.4725,1.6452,0.2
33697,2013,6,22,6.9448,45.9706,1.5124,0.2
33698,2013,6,22,-1.0841,43.4369,1.5124,0.2
33699,2013,6,22,-0.0685,42.7978,1.6452,0.2
33700,2013,6,22,6.2787,43.6627,1.5788,0.2
33701,2013,6,22,7.7115,46.3317,1.8444,0.2
33702,2013,6,23,0.2145,43.0429,1.5124,0.2
33703,2013,6,24,6.66,45.4552,1.7116,0.2
33704,2013,6,25,7.0987,45.135,1.8444,0.2
33705,2013,6,25,5.5807,44.4697,1.5124,0.2
33706,2013,6,25,7.2404,46.7959,2.0436,0.2
33707,2013,6,25,2.8169,41.7332,2.11,0.2
33708,2013,6,26,6.8076,44.7554,1.446,0.2
33709,2013,6,26,0.9439,43.0114,1.6452,0.2
33710,2013,6,26,7.3484,43.6992,1.6452,0.2
33711,2013,6,26,7.244,44.6427,1.5124,0.2
33712,2013,6,27,2.4634,42.6938,1.3796,0.2
33713,2013,6,27,-0.0252,42.8946,1.5788,0.2
33714,2013,6,27,6.4685,44.7839,1.7116,0.2
33715,2013,6,27,6.1492,45.1252,1.9108,0.2
33716,2013,6,27,-1.2418,42.8665,1.3132,0.2
33717,2013,6,28,-0.0715,42.655,1.0476,0.2
33718,2013,6,28,8.1753,48.0417,1.6452,0.2
33719,2013,6,28,-0.898,42.7795,1.9772,0.2
33720,2013,6,28,8.5529,46.3759,1.778,0.2
33721,2013,6,28,6.5852,45.0488,1.8444,0.2
33722,2013,6,30,-1.7853,46.7225,1.5788,0.2
33723,2013,6,30,-4.6019,49.6873,2.11,0.2
33724,2013,6,30,7.5575,47.9818,1.778,0.2
33725,2013,6,30,-1.5929,42.7873,2.0436,0.2
33726,2013,7,1,7.3082,43.9099,1.8444,0.2
33727,2013,7,1,6.3326,45.4014,1.5124,0.2
33728,2013,7,1,-0.3808,42.712,1.446,0.2
33729,2013,7,1,1.9663,41.3957,1.6452,0.2
33730,2013,7,2,2.2295,42.4475,1.5124,0.2
33731,2013,7,2,0.9693,42.6264,1.778,0.2
33732,2013,7,2,-1.269,43.0164,1.9772,0.2
33733,2013,7,2,2.5533,46.1794,1.6452,0.2
33734,2013,7,2,8.7127,44.5574,1.7116,0.2
33735,2013,7,2,6.7332,53.2613,2.6,0.2
33736,2013,7,3,7.3643,45.3943,1.446,0.2
33737,2013,7,3,0.168,43.0021,2.11,0.2
33738,2013,7,3,7.3902,47.3515,2.9,0.2
33739,2013,7,3,1.8289,42.375,1.778,0.2
33740,2013,7,3,-1.8777,48.5629,2.3092,0.2
33741,2013,7,3,-0.9364,40.2021,1.7116,0.2
33742,2013,7,4,6.4839,45.5911,1.1804,0.2
33743,2013,7,4,10.7618,44.9252,2.1764,0.2
33744,2013,7,4,7.1821,47.9674,1.5788,0.2
33745,2013,7,4,7.0317,45.8424,1.9108,0.2
33746,2013,7,4,6.3594,44.9697,1.2468,0.2
33747,2013,7,5,9.8808,46.4572,1.8444,0.2
33748,2013,7,5,6.4009,39.806,2.1764,0.2
33749,2013,7,5,6.7406,43.5925,1.114,0.2
33750,2013,7,6,7.7651,48.4974,1.6452,0.2
33751,2013,7,6,-4.7062,48.5295,1.778,0.2
33752,2013,7,6,-0.1425,42.7829,1.3796,0.2
33753,2013,7,6,-0.131,43.2859,1.3132,0.2
33754,2013,7,6,-2.9295,48.7841,2.5,0.2
33755,2013,7,6,7.4277,41.8645,1.9108,0.2
33756,2013,7,6,-0.7331,42.8036,1.2468,0.2
33757,2013,7,7,7.8943,44.0228,1.446,0.2
33758,2013,7,7,-0.6758,43.4999,2.3756,0.2
33759,2013,7,7,-0.3134,46.7886,1.6452,0.2
33760,2013,7,7,-0.3579,42.7872,1.446,0.2
33761,2013,7,7,7.3294,44.3506,1.5124,0.2
33762,2013,7,7,6.2527,45.2137,1.2468,0.2
33763,2013,7,8,8.03,46.7985,1.9772,0.2
33764,2013,7,8,-3.6567,43.1814,2.9,0.2
33765,2013,7,8,8.3756,43.8286,1.3796,0.2
33766,2013,7,8,5.3413,46.1798,2.6,0.2
33767,2013,7,8,5.8019,44.7405,2.11,0.2
33768,2013,7,8,6.7249,46.8301,2.11,0.2
33769,2013,7,8,2.029,46.8044,1.9772,0.2
33770,2013,7,9,-1.6032,42.5146,1.3132,0.2
33771,2013,7,9,-1.0864,43.1534,2.11,0.2
33772,2013,7,10,-0.0484,43.2318,1.3132,0.2
33773,2013,7,10,6.5773,51.2132,2.1764,0.2
33774,2013,7,10,6.73,44.3464,2.0436,0.2
33775,2013,7,10,-0.1269,42.2562,1.9108,0.2
33776,2013,7,10,3.0541,41.8345,1.8444,0.2
33777,2013,7,11,7.2548,44.0991,1.6452,0.2
33778,2013,7,11,1.0286,42.6038,1.446,0.2
33779,2013,7,11,9.774,44.5626,1.8444,0.2
33780,2013,7,11,7.5513,42.4862,1.5788,0.2
33781,2013,7,11,7.8706,47.9448,1.7116,0.2
33782,2013,7,12,7.1273,44.8488,1.8444,0.2
33783,2013,7,12,6.5726,47.8746,1.6452,0.2
33784,2013,7,12,-0.1506,42.9671,1.778,0.2
33785,2013,7,12,7.6418,48.1443,1.446,0.2
33786,2013,7,12,-0.4892,43.1472,1.778,0.2
33787,2013,7,13,7.1679,44.5707,1.5124,0.2
33788,2013,7,13,8.1224,49.1549,1.9108,0.2
33789,2013,7,13,0.8737,42.6694,1.5788,0.2
33790,2013,7,14,-0.3473,49.4848,1.7116,0.2
33791,2013,7,14,6.6594,44.9974,1.2468,0.2
33792,2013,7,14,6.9805,45.1875,1.5788,0.2
33793,2013,7,14,6.721,45.6359,1.7116,0.2
33794,2013,7,15,-0.6516,44.0596,1.446,0.2
33795,2013,7,15,7.3191,48.0524,1.9772,0.2
33796,2013,7,15,0.2216,42.9441,2.442,0.2
33797,2013,7,15,8.0178,43.1701,1.8444,0.2
33798,2013,7,15,1.8425,42.3494,1.9772,0.2
33799,2013,7,16,-1.3525,42.7949,1.3796,0.2
33800,2013,7,16,6.1284,45.592,1.6452,0.2
33801,2013,7,16,0.5096,45.7518,1.6452,0.2
33802,2013,7,17,5.7371,47.8899,1.5124,0.2
33803,2013,7,17,7.438,46.3013,1.9108,0.2
33804,2013,7,17,1.8586,46.2275,2.5,0.2
33805,2013,7,17,7.3798,44.2498,1.778,0.2
33806,2013,7,17,-1.7197,42.7236,1.7116,0.2
33807,2013,7,17,9.2838,46.4443,1.9108,0.2
33808,2013,7,17,-1.0658,42.8766,1.114,0.2
33809,2013,7,18,-0.7116,42.9815,1.7116,0.2
33810,2013,7,18,6.1448,44.9613,1.7116,0.2
33811,2013,7,18,7.2255,45.3472,1.3132,0.2
33812,2013,7,18,7.6119,44.7281,1.7116,0.2
33813,2013,7,18,-3.3727,47.6418,1.5788,0.2
33814,2013,7,18,6.777,44.6272,1.778,0.2
33815,2013,7,18,7.6042,43.9954,1.8444,0.2
33816,2013,7,18,5.6623,45.0114,1.778,0.2
33817,2013,7,18,-2.0056,42.8268,1.3796,0.2
33818,2013,7,18,4.8176,47.487,1.5788,0.2
33819,2013,7,19,-1.5474,43.1072,1.3796,0.2
33820,2013,7,19,9.6775,47.1612,1.8444,0.2
33821,2013,7,19,-0.7601,42.7047,2.442,0.2
33822,2013,7,19,6.871,46.0256,1.6452,0.2
33823,2013,7,19,-1.2987,42.9348,0.9812,0.2
33824,2013,7,19,7.2605,44.501,1.9772,0.2
33825,2013,7,20,1.1474,45.8237,1.5124,0.2
33826,2013,7,20,9.3243,47.4318,3.3,0.1
33827,2013,7,20,6.5471,45.1246,1.114,0.2
33828,2013,7,20,-0.6178,43.4614,2.11,0.2
33829,2013,7,20,7.2192,45.1131,1.3132,0.2
33830,2013,7,20,3.0423,45.9517,1.5124,0.2
33831,2013,7,20,10.2628,46.848,2.11,0.2
33832,2013,7,20,7.1707,44.8745,1.3132,0.2
33833,2013,7,20,6.943,44.098,1.5124,0.2
33834,2013,7,21,-0.9123,43.2546,1.9108,0.2
33835,2013,7,21,-0.3416,43.0225,2.6,0.2
33836,2013,7,21,6.0416,45.4372,1.6452,0.2
33837,2013,7,21,1.194,42.688,1.8444,0.2
33838,2013,7,21,6.7314,45.3474,1.5788,0.2
33839,2013,7,22,7.7548,44.0753,1.9108,0.2
33840,2013,7,22,7.4284,43.6393,1.5788,0.2
33841,2013,7,23,2.4421,42.183,2.1764,0.2
33842,2013,7,23,7.3675,48.0487,1.778,0.2
33843,2013,7,24,6.579,44.8572,1.2468,0.2
33844,2013,7,24,6.6883,45.6377,2.442,0.2
33845,2013,7,24,-3.5984,48.4253,2.3092,0.2
33846,2013,7,25,7.4504,43.9345,1.7116,0.2
33847,2013,7,25,7.1983,44.8912,1.6452,0.2
33848,2013,7,25,2.4738,46.4353,1.6452,0.2
33849,2013,7,25,6.6174,45.0473,1.5788,0.2
33850,2013,7,25,1.2716,42.5891,2.11,0.2
33851,2013,7,26,-3.4157,47.3835,1.8444,0.2
33852,2013,7,26,6.8724,48.1673,1.446,0.2
33853,2013,7,27,0.953,42.5201,1.3796,0.2
33854,2013,7,27,-1.5252,42.8434,1.9108,0.2
33855,2013,7,27,7.7983,46.1449,1.8444,0.2
33856,2013,7,27,-1.1538,42.8394,1.3132,0.2
33857,2013,7,28,-3.6045,48.1814,1.6452,0.2
33858,2013,7,28,-1.5199,43.0946,1.2468,0.2
33859,2013,7,28,0.4899,42.6207,1.446,0.2
33860,2013,7,28,6.4853,44.6331,1.1804,0.2
33861,2013,7,28,2.5933,50.4585,2.2428,0.2
33862,2013,7,29,6.9748,48.0628,1.7116,0.2
33863,2013,7,29,6.7141,45.348,1.7116,0.2
33864,2013,7,29,8.5448,43.9604,1.9108,0.2
33865,2013,7,29,7.7535,45.6054,1.7116,0.2
33866,2013,7,29,-0.0015,43.1841,1.446,0.2
33867,2013,7,29,6.1167,45.0247,1.9772,0.2
33868,2013,7,29,-0.3328,42.7441,1.2468,0.2
33869,2013,7,30,7.0928,47.3859,1.5788,0.2
33870,2013,7,30,6.9542,45.8968,2.3092,0.2
33871,2013,7,30,6.6393,44.8715,1.7116,0.2
33872,2013,7,30,6.9437,44.1713,1.5124,0.2
33873,2013,7,30,0.1828,42.9089,1.1804,0.2
33874,2013,7,31,10.6824,46.6321,2.8,0.1
33875,2013,7,31,8.9744,48.1529,1.9772,0.2
33876,2013,7,31,-2.5124,48.636,1.9772,0.2
33877,2013,7,31,7.2792,43.7833,1.2468,0.2
33878,2013,8,1,-2.8881,48.465,1.6452,0.2
33879,2013,8,1,7.7201,42.0989,2.3756,0.2
33880,2013,8,2,6.9858,44.4283,2.11,0.2
33881,2013,8,2,-1.6922,43.1058,1.5788,0.2
33882,2013,8,2,-0.009,42.8478,1.446,0.2
33883,2013,8,2,-0.1029,40.6836,2.0436,0.2
33884,2013,8,2,7.7897,45.5241,1.8444,0.2
33885,2013,8,2,0.4984,42.9408,1.6452,0.2
33886,2013,8,2,-0.7271,42.8942,1.7116,0.2
33887,2013,8,3,6.9971,43.7172,1.7116,0.2
33888,2013,8,3,7.6632,43.9305,1.5788,0.2
33889,2013,8,3,5.9309,51.1505,2.0436,0.2
33890,2013,8,3,7.5948,46.1932,2.11,0.2
33891,2013,8,3,6.6715,44.6249,1.5124,0.2
33892,2013,8,3,-0.7232,43.3881,1.778,0.2
33893,2013,8,4,-1.5211,42.8477,1.9108,0.2
33894,2013,8,4,-1.6385,47.7959,1.9108,0.2
33895,2013,8,4,0.1737,43.0003,1.5124,0.2
33896,2013,8,4,-1.1059,43.1497,1.5788,0.2
33897,2013,8,4,6.3053,50.7527,1.9108,0.2
33898,2013,8,4,1.6421,42.7838,1.2468,0.2
33899,2013,8,4,1.5206,40.9541,1.5788,0.2
33900,2013,8,5,8.0548,48.9212,1.446,0.2
33901,2013,8,5,-1.1643,42.9609,1.6452,0.2
33902,2013,8,5,0.6399,45.8932,1.9772,0.2
33903,2013,8,5,8.7853,46.6425,1.8444,0.2
33904,2013,8,5,6.3705,46.4,1.7116,0.2
33905,2013,8,6,-4.3357,48.1629,1.7116,0.2
33906,2013,8,6,-1.175,43.4817,1.5788,0.2
33907,2013,8,6,10.3377,44.6535,2.2428,0.2
33908,2013,8,6,8.153,49.153,1.778,0.2
33909,2013,8,6,6.5879,44.8163,1.6452,0.2
33910,2013,8,6,6.8533,44.6572,1.8444,0.2
33911,2013,8,6,6.345,45.4371,1.446,0.2
33912,2013,8,6,0.5954,42.7272,1.2468,0.2
33913,2013,8,6,7.2922,44.9993,1.8444,0.2
33914,2013,8,7,-1.7501,43.1541,1.778,0.2
33915,2013,8,7,6.0444,47.6097,1.8444,0.2
33916,2013,8,7,-1.4218,47.5988,1.8444,0.2
33917,2013,8,8,8.9409,47.6458,1.5788,0.2
33918,2013,8,8,7.4065,45.2961,1.3796,0.2
33919,2013,8,8,7.588,43.8248,1.7116,0.2
33920,2013,8,9,-0.7357,42.9776,1.9772,0.2
33921,2013,8,9,9.4701,45.343,2.1764,0.2
33922,2013,8,10,-0.0363,42.9199,1.5124,0.2
33923,2013,8,10,-0.3011,42.8513,1.446,0.2
33924,2013,8,10,6.0457,44.7437,1.1804,0.2
33925,2013,8,10,6.0511,45.4132,1.778,0.2
33926,2013,8,11,7.65,48.1102,1.3796,0.2
33927,2013,8,11,7.2527,44.0848,1.7116,0.2
33928,2013,8,11,3.2904,45.2115,1.5788,0.2
33929,2013,8,11,0.1407,42.5661,1.1804,0.2
33930,2013,8,11,-0.4556,43.1843,1.1804,0.2
33931,2013,8,11,-4.0734,48.6661,2.11,0.2
33932,2013,8,11,-0.0309,42.7175,1.6452,0.2
33933,2013,8,12,6.678,44.4725,1.9108,0.2
33934,2013,8,12,6.4315,45.1973,1.5788,0.2
33935,2013,8,12,6.7393,44.9843,1.5788,0.2
33936,2013,8,13,7.37,44.3358,1.7116,0.2
33937,2013,8,13,7.3956,46.2964,1.9108,0.2
33938,2013,8,13,7.2011,44.5087,1.6452,0.2
33939,2013,8,13,-1.4775,43.0076,1.446,0.2
33940,2013,8,13,2.1384,42.3199,1.446,0.2
33941,2013,8,13,0.5953,42.6245,1.6452,0.2
33942,2013,8,13,6.7159,45.3499,1.3796,0.2
33943,2013,8,14,8.0938,46.4712,1.5788,0.2
33944,2013,8,14,6.8334,45.6764,2.0436,0.2
33945,2013,8,14,6.2493,44.2917,1.6452,0.2
33946,2013,8,14,6.8949,44.1973,1.5124,0.2
33947,2013,8,15,6.3325,50.7493,2.5,0.2
33948,2013,8,15,7.8194,47.6685,1.114,0.2
33949,2013,8,15,7.607,47.5744,1.2468,0.2
33950,2013,8,16,1.46,42.4405,1.5788,0.2
33951,2013,8,17,10.1898,46.6483,2.0436,0.2
33952,2013,8,17,-1.4988,42.8224,1.3796,0.2
33953,2013,8,17,6.6031,44.7461,1.5788,0.2
33954,2013,8,17,-0.0588,43.0168,1.9772,0.2
33955,2013,8,17,7.1294,44.1343,1.6452,0.2
33956,2013,8,18,7.6681,50.3539,1.8444,0.2
33957,2013,8,18,-2.558,49.446,2.1764,0.2
33958,2013,8,18,2.7631,41.3156,1.446,0.2
33959,2013,8,19,8.2162,49.9214,1.8444,0.2
33960,2013,8,19,5.7511,40.5825,2.11,0.2
33961,2013,8,19,-0.9028,42.9082,1.3132,0.2
33962,2013,8,19,9.0538,45.5331,2.3756,0.2
33963,2013,8,19,0.2478,42.8008,1.6452,0.2
33964,2013,8,19,-1.0003,43.0901,1.3796,0.2
33965,2013,8,20,-0.5005,43.0481,1.2468,0.2
33966,2013,8,20,8.4407,47.2558,1.8444,0.2
33967,2013,8,20,0.7124,42.653,2.2428,0.2
33968,2013,8,20,6.1344,46.9927,1.7116,0.2
33969,2013,8,20,2.0437,42.2394,1.446,0.2
